date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2014-11-10,23,13,0.0,8.6,4,72,07:42 PM,08:30 AM,05:37 AM,04:38 PM,16,18,18,18,3,80,94,1.3,1013,23,5,197,2,Mawsynram
2014-11-11,25,16,0.0,10.1,5,64,08:34 PM,09:20 AM,05:38 AM,04:37 PM,16,19,19,19,4,66,87,0.0,1013,25,5,196,2,Mawsynram
2014-11-12,24,16,0.0,11.0,4,57,09:26 PM,10:05 AM,05:39 AM,04:37 PM,17,19,19,19,5,69,90,1.0,1014,24,5,196,3,Mawsynram
2014-11-13,24,15,0.0,11.0,4,49,10:17 PM,10:47 AM,05:39 AM,04:36 PM,16,19,19,19,4,65,89,0.5,1015,24,5,95,2,Mawsynram
2014-11-14,22,13,0.0,10.1,4,41,11:08 PM,11:26 AM,05:40 AM,04:36 PM,15,18,18,18,4,73,87,0.2,1015,22,4,130,2,Mawsynram
2014-11-15,24,13,0.0,11.0,4,34,11:58 PM,12:03 PM,05:41 AM,04:36 PM,14,17,17,17,3,33,87,0.8,1014,24,9,164,2,Mawsynram
2014-11-16,24,12,0.0,10.1,4,26,No moonrise,12:38 PM,05:41 AM,04:35 PM,14,17,17,17,4,67,84,0.0,1013,24,4,117,2,Mawsynram
2014-11-17,23,12,0.0,10.1,4,19,12:48 AM,01:14 PM,05:42 AM,04:35 PM,14,17,17,17,3,66,87,0.3,1015,23,5,129,2,Mawsynram
2014-11-18,23,14,0.0,10.1,4,11,01:39 AM,01:49 PM,05:43 AM,04:35 PM,16,17,17,17,4,77,91,2.2,1016,23,5,95,2,Mawsynram
2014-11-19,23,10,0.0,10.1,4,4,02:30 AM,02:26 PM,05:44 AM,04:34 PM,12,15,15,15,3,69,86,0.2,1015,23,4,156,2,Mawsynram
2014-11-20,19,8,0.0,10.1,3,0,03:24 AM,03:06 PM,05:44 AM,04:34 PM,10,12,12,12,3,72,90,0.8,1014,19,4,221,2,Mawsynram
2014-11-21,19,7,0.0,8.5,4,0,04:19 AM,03:49 PM,05:45 AM,04:34 PM,12,13,13,13,5,76,92,1.5,1013,19,5,188,3,Mawsynram
2014-11-22,20,8,0.0,10.1,4,0,05:17 AM,04:36 PM,05:46 AM,04:34 PM,12,13,13,13,5,79,91,0.5,1013,20,4,228,3,Mawsynram
2014-11-23,21,5,0.0,10.1,4,4,06:15 AM,05:28 PM,05:46 AM,04:33 PM,10,13,13,13,4,69,86,0.1,1014,21,4,225,2,Mawsynram
2014-11-24,20,10,0.0,10.1,4,11,07:13 AM,06:24 PM,05:47 AM,04:33 PM,13,15,15,15,5,73,90,0.0,1014,20,4,44,3,Mawsynram
2014-11-25,22,7,0.0,10.1,4,19,08:09 AM,07:23 PM,05:48 AM,04:33 PM,11,14,14,14,3,65,84,0.0,1013,22,4,119,2,Mawsynram
2014-11-26,20,6,0.0,10.8,3,26,09:03 AM,08:24 PM,05:49 AM,04:33 PM,9,12,12,12,3,48,83,0.0,1011,20,6,131,1,Mawsynram
2014-11-27,20,5,0.0,10.1,3,34,09:54 AM,09:26 PM,05:49 AM,04:33 PM,8,12,12,12,3,55,82,0.0,1012,20,5,103,2,Mawsynram
2014-11-28,19,4,0.0,10.8,3,41,10:41 AM,10:27 PM,05:50 AM,04:33 PM,9,11,11,11,2,64,87,0.3,1013,19,5,226,2,Mawsynram
2014-11-29,17,8,0.0,8.5,3,49,11:25 AM,11:29 PM,05:51 AM,04:33 PM,12,13,13,13,4,80,94,0.5,1014,17,4,212,2,Mawsynram
2014-11-30,18,11,0.0,7.0,4,56,12:08 PM,No moonset,05:51 AM,04:33 PM,14,15,15,15,4,86,96,0.9,1013,18,3,94,2,Mawsynram
2014-12-01,19,10,0.0,8.5,4,62,12:50 PM,12:29 AM,05:52 AM,04:33 PM,14,15,15,15,5,83,93,0.3,1012,19,3,97,3,Mawsynram
2014-12-02,19,9,0.0,10.1,4,69,01:32 PM,01:29 AM,05:53 AM,04:33 PM,13,15,15,15,3,70,93,0.1,1013,19,6,192,2,Mawsynram
2014-12-03,18,12,0.0,6.9,4,76,02:15 PM,02:28 AM,05:54 AM,04:33 PM,14,16,15,16,4,76,92,0.0,1013,18,5,128,3,Mawsynram
2014-12-04,19,8,0.0,8.5,4,84,03:01 PM,03:28 AM,05:54 AM,04:33 PM,12,14,14,14,4,80,91,0.0,1015,19,4,125,2,Mawsynram
2014-12-05,22,7,0.0,10.0,4,91,03:49 PM,04:27 AM,05:55 AM,04:33 PM,11,13,14,13,3,57,87,0.0,1015,22,6,153,2,Mawsynram
2014-12-06,20,9,0.0,10.0,4,98,04:38 PM,05:24 AM,05:56 AM,04:33 PM,12,14,14,14,4,74,88,0.0,1014,20,4,236,2,Mawsynram
2014-12-07,19,8,0.0,8.5,4,100,05:30 PM,06:19 AM,05:56 AM,04:33 PM,12,14,14,14,3,74,92,0.4,1014,19,4,260,2,Mawsynram
2014-12-08,20,9,0.0,10.0,4,87,06:23 PM,07:10 AM,05:57 AM,04:34 PM,12,14,14,14,4,78,90,0.2,1014,20,4,177,2,Mawsynram
2014-12-09,18,11,0.0,6.9,4,80,07:16 PM,07:58 AM,05:58 AM,04:34 PM,13,15,15,15,3,82,93,0.3,1016,18,6,166,2,Mawsynram
2014-12-10,20,6,0.0,10.8,3,73,08:07 PM,08:42 AM,05:58 AM,04:34 PM,11,13,13,13,4,62,88,0.0,1015,20,5,234,2,Mawsynram
2014-12-11,20,3,0.0,10.8,3,66,08:59 PM,09:23 AM,05:59 AM,04:34 PM,9,12,12,12,4,49,83,0.0,1016,20,6,171,2,Mawsynram
2014-12-12,20,9,0.0,10.4,3,58,09:49 PM,10:00 AM,06:00 AM,04:35 PM,11,14,14,14,6,60,85,0.0,1017,20,5,104,3,Mawsynram
2014-12-13,21,9,0.0,8.4,3,51,10:39 PM,10:36 AM,06:00 AM,04:35 PM,11,14,14,14,5,72,85,0.0,1017,21,4,105,3,Mawsynram
2014-12-14,19,10,0.0,8.7,4,44,11:29 PM,11:12 AM,06:01 AM,04:35 PM,10,14,14,14,3,44,78,0.0,1016,19,9,133,2,Mawsynram
2014-12-15,22,7,0.0,7.1,3,36,No moonrise,11:47 AM,06:01 AM,04:36 PM,9,14,14,14,3,33,77,0.1,1016,22,7,130,2,Mawsynram
2014-12-16,21,7,0.0,7.1,3,29,12:19 AM,12:22 PM,06:02 AM,04:36 PM,9,13,14,13,5,25,79,0.3,1016,21,7,111,3,Mawsynram
2014-12-17,18,8,0.0,8.7,3,22,01:12 AM,01:00 PM,06:02 AM,04:36 PM,10,12,12,12,6,41,86,3.8,1015,18,6,192,3,Mawsynram
2014-12-18,19,5,0.0,7.1,3,15,02:05 AM,01:41 PM,06:03 AM,04:37 PM,9,12,12,12,6,33,84,0.1,1018,19,5,85,3,Mawsynram
2014-12-19,20,3,0.0,7.1,3,7,03:01 AM,02:25 PM,06:04 AM,04:37 PM,8,12,12,12,4,14,78,0.0,1019,20,6,81,3,Mawsynram
2014-12-20,20,1,0.0,7.1,3,0,03:59 AM,03:15 PM,06:04 AM,04:38 PM,6,10,11,10,3,39,78,0.0,1016,20,6,161,2,Mawsynram
2014-12-21,20,3,0.0,7.1,3,0,04:58 AM,04:10 PM,06:05 AM,04:38 PM,8,12,12,12,5,37,80,0.0,1015,20,5,101,3,Mawsynram
2014-12-22,20,4,0.0,8.7,3,0,05:57 AM,05:09 PM,06:05 AM,04:39 PM,7,11,11,11,3,29,81,0.0,1015,20,6,151,2,Mawsynram
2014-12-23,20,4,0.0,7.1,3,7,06:53 AM,06:11 PM,06:06 AM,04:39 PM,7,11,11,11,4,17,80,0.0,1016,20,6,135,2,Mawsynram
2014-12-24,21,4,0.0,8.7,3,14,07:47 AM,07:15 PM,06:06 AM,04:40 PM,8,12,12,12,5,31,81,0.0,1017,21,5,116,2,Mawsynram
2014-12-25,20,4,0.0,7.1,3,21,08:37 AM,08:19 PM,06:07 AM,04:40 PM,7,11,11,11,4,43,81,0.0,1016,20,4,162,2,Mawsynram
2014-12-26,19,4,0.0,8.7,3,29,09:24 AM,09:22 PM,06:07 AM,04:41 PM,7,11,11,11,3,47,83,0.0,1014,19,4,196,2,Mawsynram
2014-12-27,18,5,0.0,8.7,3,36,10:08 AM,10:23 PM,06:07 AM,04:42 PM,8,11,11,11,6,32,82,0.0,1015,18,6,80,3,Mawsynram
2014-12-28,20,5,0.0,8.7,3,43,10:51 AM,11:24 PM,06:08 AM,04:42 PM,8,13,13,13,6,2,79,0.0,1016,20,6,89,4,Mawsynram
2014-12-29,20,4,0.0,8.7,3,51,11:33 AM,No moonset,06:08 AM,04:43 PM,8,13,13,13,5,2,77,0.0,1015,20,8,111,3,Mawsynram
2014-12-30,21,4,0.0,8.7,3,58,12:15 PM,12:23 AM,06:08 AM,04:43 PM,7,12,12,12,4,29,75,0.0,1014,21,9,122,2,Mawsynram
2014-12-31,21,9,0.0,8.7,4,62,12:59 PM,01:22 AM,06:09 AM,04:44 PM,8,14,15,14,5,41,72,0.0,1016,21,10,120,3,Mawsynram
